file	annotator	orig_filename	year	decade	source	title	author	fictional	text_type	narrative	dialect	perspective	quotes
rwk1_mkhz_5520-1.tsv	mars	nn_pfennig110_1855_7.xml	1855	1850	mkhz.pfennig	Undefined	Undefined	yes	Erzähltext	yes	no	third	german none
rwk1_mkhz_5523-short.tsv	mars	nn_pfennig111_1855_1.xml	1855	1850	mkhz.pfennig	Hector Berlioz.	Undefined	no	Biographie	no	no	third	undef
rwk1_mkhz_5544-short.tsv	mars	nn_pfennig115_1855_18.xml	1855	1850	mkhz.pfennig	Der Hausen oder große Stör.	Undefined	no	Reportage	no	no	third	undef
rwk1_mkhz_5595-short.tsv	mars	nn_pfennig119_1855_9.xml	1855	1850	mkhz.pfennig	Undefined	Undefined	no	Reportage	no	no	third	undef
rwk1_mkhz_5826-short.tsv	mars	nn_social02_1873_10.xml	1873	1870	mkhz.social	Der Polenflüchtling.	Lenau, Nicolaus	yes	Erzähltext	yes	no	third	none
rwk1_mkhz_5848-short.tsv	mars	nn_social03_1873_10.xml	1873	1870	mkhz.social	Undefined	Undefined	no	Unsure	yes	no	third	german
rwk1_mkhz_5858-1.tsv	mars	nn_social03_1873_2.xml	1873	1870	mkhz.social	Undefined	Undefined	no	Kommentar	no	no	third	undef
rwk1_mkhz_5862-short.tsv	mars	nn_social03_1873_23.xml	1873	1870	mkhz.social	Englische Prdeiger und Landarbeiter.	Undefined	no	Reisebericht/Brief	no	no	third	german
rwk1_mkhz_5885-short.tsv	mars	nn_social04_1873_12.xml	1873	1870	mkhz.social	Grundsätze, die durch die Konstitution gesichert sind.	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_5928-1.tsv	mars	nn_social0702_1874_2.xml	1874	1870	mkhz.social	Undefined	Undefined	no	Erzähltext	no	no	first	dash german none
rwk1_mkhz_6052-short.tsv	mars	nn_social1101_1874_10.xml	1874	1870	mkhz.social	Undefined	Undefined	no	Reportage	no	no	third	german
rwk1_mkhz_6115-1.tsv	mars	nn_sonntagsblatt04_1868_16.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	unsure	yes	no	unsure	german
rwk1_mkhz_6129-1.tsv	mars	nn_sonntagsblatt05_1868_12.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	yes	no	third	german
rwk1_mkhz_6130-1.tsv	mars	nn_sonntagsblatt05_1868_13.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	no	no	third	german
rwk1_mkhz_6131-1.tsv	mars	nn_sonntagsblatt05_1868_14.xml	1868	1860	mkhz.sonntagsblatt	Lose Blätter.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_6147-1.tsv	mars	nn_sonntagsblatt06_1868_14.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	no	no	third	german
rwk1_mkhz_6263-1.tsv	mars	nn_sonntagsblatt18_1868_6.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	no	first_plural	german
rwk1_mkhz_6281-1.tsv	mars	nn_sonntagsblatt20_1868_9.xml	1868	1860	mkhz.sonntagsblatt	Das Shakespeare-Jubiläum zu Stratford.	Hiltl, George	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_6288-2.tsv	mars	nn_sonntagsblatt21_1868_7.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_6305-1.tsv	mars	nn_sonntagsblatt23_1868_5.xml	1868	1860	mkhz.sonntagsblatt	Zur Geschichte des Ringes. (Schluß.)	Undefined	no	Reportage	yes	no	third	german
rwk1_mkhz_6319-1.tsv	mars	nn_sonntagsblatt24_1869_1.xml	1869	1860	mkhz.sonntagsblatt	Undefined	Undefined	yes	Erzähltext	yes	no	third	undef
rwk1_mkhz_6338-1.tsv	mars	nn_sonntagsblatt27_1868_4.xml	1868	1860	mkhz.sonntagsblatt	Die Lumpen und ihre Bedeutung.	Stumpff, Julius	no	Kommentar	no	no	unsure	undef
rwk1_mkhz_6351-1.tsv	mars	nn_sonntagsblatt29_1868_1.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	yes	no	third	undef
rwk1_mkhz_6360-1.tsv	mars	nn_sonntagsblatt32_1868_2.xml	1868	1860	mkhz.sonntagsblatt	Folgen einer Bedientenklatscherei: Aus den Erinnerungen des Lakaien Ferard. (Fortsetzung.)	Undefined	yes	Erzähltext	yes	no	first	german
rwk1_mkhz_6396-1.tsv	mars	nn_sonntagsblatt45_1868_5.xml	1868	1860	mkhz.sonntagsblatt	Der Champignon.	Kummer, B.	no	Reportage	no	no	third	german
rwk1_mkhz_6396-2.tsv	mars	nn_sonntagsblatt45_1868_5.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	no	unsure	german
rwk1_mkhz_6563-1.tsv	mars	nn_wiener258_1850_4.xml	1850	1850	mkhz.wiener	Oesterreich. Wien.	Undefined	no	Nachrichten	no	no	unsure	undef
rwk1_mkhz_6646-1.tsv	mars	nn_wiener282_1850_7.xml	1850	1850	mkhz.wiener	Undefined	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_10027-short.tsv	mars	MT_1884_10_06.txt_14.xml	1884	1880	mkhz.maehrisches	Protokoll	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_10033-1.tsv	mars	MT_1884_10_06.txt_6.xml	1884	1880	mkhz.maehrisches	Undefined	Undefined	yes	Rezension	no	no	first	undef
rwk1_mkhz_10135-1.tsv	mars	MT_1888_06_14.txt_1.xml	1888	1880	mkhz.maehrisches	Fürst Bismarck und die deutsche Reaction.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_10140-short.tsv	mars	MT_1888_06_14.txt_3.xml	1888	1880	mkhz.maehrisches	Undefined	Undefined	no	Kommentar	no	no	third	undef
rwk1_mkhz_10146-1.tsv	mars	MT_1888_06_14.txt_9.xml	1888	1880	mkhz.maehrisches	Maturitäts-Prüfungen. Zur Einführung der electrischen Beleuchtung im Olmützer Stadttheater. Die Liedertafel des Olmützer Männergesangvereins, Vom Männergesangverein. Die Badesaison. Nochmals Landesschulinspector Kotsmich und die „Narodui Listy.“ Aebersiedlung. Schwurgerichtssession. Militär-Concert im Englisch´schen Restaurationsgarten.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_10150-short.tsv	mars	MT_1888_09_05.txt_13.xml	1888	1880	mkhz.maehrisches	Gefunden. Fest in Nimlau. Die mährischen Schützen beim Kaiser-Jubiläums-Schützenfest in Wien. Bezirksrichter Pell. Besitzwechsel. Firma-Protokollirungen. Unangenehm.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_10151-short.tsv	mars	MT_1888_09_05.txt_14.xml	1888	1880	mkhz.maehrisches	(Drei Königstöchter.)	Undefined	no	Erzähltext	yes	no	third	german
rwk1_mkhz_10175-short.tsv	mars	MT_1888_12_31.txt_5.xml	1888	1880	mkhz.maehrisches	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_10189-1.tsv	mars	MT_1889_01_21.txt_4.xml	1889	1880	mkhz.maehrisches	Der Battenberger in Wien. Wiens Rückgang. Der Schluß des tschechischen Kumpf-Landtages. Rangerhöhung des Krakauer Bischofs. Der Rücktritt des preußischen Justizministers.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_10205-1.tsv	mars	MT_1889_02_18.txt_7.xml	1889	1880	mkhz.maehrisches	Undefined	Undefined	yes	Erzähltext	yes	no	first	german
rwk1_mkhz_10215-short.tsv	mars	MT_1889_07_24.txt_17.xml	1889	1880	mkhz.maehrisches	Undefined	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_10217-short.tsv	mars	MT_1889_07_24.txt_3.xml	1889	1880	mkhz.maehrisches	Undefined	Undefined	no	Kommentar	no	no	third	undef
rwk1_mkhz_10227-1.tsv	mars	BZ_1896_11_11.txt_2.xml	1896	1890	mkhz.badener	Nuleeni der Sternengeist. Ein indisches Märchen.	Reichel, E.	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_10235-1.tsv	mars	BZ_1896_11_25.txt_1.xml	1896	1890	mkhz.badener	Politische Uebersicht. Parlamentarische Schreckenberger.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_10245-short.tsv	mars	BZ_1896_12_16.txt_3.xml	1896	1890	mkhz.badener	Undefined	X.	no	Kommentar	no	no	third	german
rwk1_mkhz_10246-1.tsv	mars	BZ_1896_12_16.txt_4.xml	1896	1890	mkhz.badener	Personalnachrichten.—Todesfall.—Postverkehr.—Wahlinden Gemeindeausschuß.—Aus dem Gemeindeausschusse.—Verschönerungsverein Baden.—Weihnachtsbescheerung.—Christbaum-Betheilung in Weikersdorf.—Stempelpflicht der Radfahr-Documente.—Erster Familienabend der Beamtenschaft Badens.—Die „Nachrichten aus dem Viertel unter aller Kritik“,—„Sirius“.—Fachschule für die Mühlen-Industrie in Niederösterreich.—Rath’sches allgemeines öffentliches Krankenhausin Baden.—Eine unredliche Bedienerin.	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_mkhz_10252-short.tsv	mars	BZ_1896_12_30.txt_1.xml	1896	1890	mkhz.badener	Undefined	Undefined	no	Anzeige	no	no	third	german
rwk1_mkhz_10262-1.tsv	mars	BZ_1896_12_30.txt_9.xml	1896	1890	mkhz.badener	Ein bissiger Fuchs. Verzeichniß	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_10272-1.tsv	mars	BZ_1898_02_16.txt_5.xml	1898	1890	mkhz.badener	Undefined	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_10290-short.tsv	mars	BZ_1898_07_27.txt_3.xml	1898	1890	mkhz.badener	Undefined	X.	no	Kommentar	no	no	third	german
rwk1_mkhz_10294-1.tsv	mars	BZ_1898_07_27.txt_8.xml	1898	1890	mkhz.badener	Mödling. Eigenbericht der„Badener Zeitung.“ Postexpedientenstelle. Geschäfts-Eröffnung. Todesfall. Deutscher Schulverein. Vom Schlossparke. Gemeinde-Ausschusssitzung.	Undefined	no	Anzeige	no	no	third	undef
rwk1_mkhz_10379-1.tsv	mars	MT_1893_07_24.txt_1.xml	1893	1890	mkhz.maehrisches	Kriegsminister Frh. v. Bauer†.	Undefined	no	Biographie	no	no	third	german
rwk1_mkhz_10776-short.tsv	mars	nn_arbeitgeber0705_1870.txt_3.xml	1870	1870	mkhz.arbeitgeber	Die politischen Machenschaften des Herrenhausmitgliedes Herrn Hermann Braß. Einer der vielen Beweise des Niederganges des Deutschtums in Oesterreich.	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_10834-1.tsv	mars	CAZ_1904_09_06.txt_2.xml	1904	1900	mkhz.czernowitzer	Der Ministerpräsident in Czernowitz. In der erzbischöflichen Residenz.	Undefined	no	Unsure	yes	no	unsure	german none
rwk1_mkhz_10885-short.tsv	mars	CAZ_1905_11_28.txt_6.xml	1905	1900	mkhz.czernowitzer	Der Kaiser. Erdstöße. Die verwandtschaftlichen Beziehungen der englischen Königsfamilie.	Undefined	no	Nachrichten	no	no	third	none
rwk1_mkhz_11036-1.tsv	mars	BZ_1916_09_20.txt_4.xml	1916	1910	mkhz.badener	—Altwiener Dosenstücke.—Vom Badener Kurorchester.—40 Jahre treuer Dienste.—Was auf den Tisch kommen darf.—Die schnellsten Züge Deutschlands.—Generalversammlung.—Erhöhung der Rechnungsstempel.—Briefpostverkehr nach Griechenland.—Die Reichsorganisation der Hausfrauen Oesterreichs	A.K.	no	Rezension	no	no	third	german
rwk1_mkhz_11182-1.tsv	mars	CAZ_1913_01_20.txt_3.xml	1913	1910	mkhz.czernowitzer	Die Antwort der Pforte. Keine kategorische Ablehnung. — Eine Basis zu weiteren Verhandlungen. KB. Ein Ultimatum des Balkanbundes mit russischer Assistenz? Rußland und die Grenzen Albaniens. Zum letzten Seekampf. Keine vorzügliche Haltung der griechischen Truppen. Fahnenflucht und Gehorsamverweigerung. Rumänien und Bulgarien. Take Jonescu’s Aeußerungen. — Unbestimmte Aussichten der Verhandlungen. Stürgkh und Georgi in Audienz. Die Gesamtstärke des deutschen Heeres. Mord- und Selbstmordversuch. Zusammenstoß von Straßenbahn und Omnibus.	Undefined	no	Nachrichten	yes	no	third	german none
rwk1_mkhz_11205-1.tsv	mars	CAZ_1918_02_15.txt_2.xml	1918	1910	mkhz.czernowitzer	Der Friedensschluß mit der Ukraine. Eine amtliche Mitteilung über die Kriegsgefangenen in Rußland. Der elektrische Straßenbahnverkehr. Die Bildung von Kriegsleistungskommissionen in der Bukowina.	Undefined	no	Nachrichten	no	no	unsure	german
rwk1_mkhz_20020-1.tsv	mars	SGV_1885_12_24.txt_9.xml	1885	1880	mkhz.stgaller	Oesterreich. Serbien. Amerika.	Undefined	no	Unsure	yes	no	third	german
rwk1_mkhz_20044-1.tsv	mars	SGV_1887_04_02.txt_3.xml	1887	1880	mkhz.stgaller	Undefined	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_20056-1.tsv	mars	SGV_1889_01_09.txt_5.xml	1889	1880	mkhz.stgaller	Undefined	Undefined	no	Nachrichten	yes	no	third	undef
rwk1_mkhz_20068-1.tsv	mars	SGV_1894_01_24.txt_3.xml	1884	1880	mkhz.stgaller	— St.Gallen. — Wallenseestraße. — Wallenstadt. — Von der Linth. — Ergebnis der Zivilstandsregister St. Gallenkappel. — Goldingen. — Eschenbach. — Uznach.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_20096-short.tsv	mars	SGV_1891_05_02.txt_5.xml	1891	1890	mkhz.stgaller	— Viehmärkte. — Opfer der Frühlingsgewitter.	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_20134-1.tsv	mars	SGV_1894_01_13.txt_7.xml	1894	1890	mkhz.stgaller	Bauer und Jaß. (Korr. von einem Bauer.) — Düngung der Obstbäume.	Undefined	no	Kommentar	no	no	unsure	undef
rwk1_mkhz_20137-1.tsv	mars	SGV_1894_07_04.txt_2.xml	1894	1890	mkhz.stgaller	Die Zollinitiative vor dem Ständerat. Unerhörte freimaurerische Gräuel.	Undefined	no	Reportage	yes	no	third	german
rwk1_mkhz_20165-short.tsv	mars	SGV_1897_08_04.txt_8.xml	1897	1890	mkhz.stgaller	Kalender-Litteratur	Lampert, U. Dr. jur.	no	Nachrichten	no	no	third	german
rwk1_mkhz_20186-1.tsv	mars	MZ_1900_05_15.txt_6.xml	1900	1900	mkhz.marburger	Undefined	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_20442-short.tsv	mars	MZ_1910_01_11.txt_9.xml	1910	1910	mkhz.marburger	Undefined	Undefined	no	Rezension	no	no	third	undef
rwk1_mkhz_20480-short.tsv	mars	MZ_1911_10_10.txt_11.xml	1911	1910	mkhz.marburger	Schaubühne.	Undefined	no	Rezension	no	no	third	german
rwk1_mkhz_20485-1.tsv	mars	MZ_1911_10_10.txt_5.xml	1911	1910	mkhz.marburger	Undefined	Undefined	yes	Erzähltext	yes	no	third	german none
rwk1_mkhz_20496-1.tsv	mars	MZ_1912_05_14.txt_5.xml	1912	1910	mkhz.marburger	Undefined	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_20508-1.tsv	mars	MZ_1912_07_30.txt_4.xml	1912	1910	mkhz.marburger	Eine deutschradikale Verwahrung.	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_20540-short.tsv	mars	MZ_1913_04_22.txt_7.xml	1913	1910	mkhz.marburger	Verein Deutsche Mittelschule Untersteiermark. Todessturz im Krankenhause.	Undefined	no	Nachrichten	yes	no	third	undef
rwk1_mkhz_20557-short.tsv	mars	MZ_1913_11_18.txt_14.xml	1913	1910	mkhz.marburger	Beobachtungen an der Wetterwarte der Landes-Obst- und Weinbauschule in Marburg von Montag den 10. bis einschließlich Sonntag den 16. November 1913.	Undefined	no	Anzeige	no	no	unsure	undef
rwk1_mkhz_20561-short.tsv	mars	MZ_1913_11_18.txt_4.xml	1913	1910	mkhz.marburger	Gattin und Tochter vergiftet.	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_20565-1.tsv	mars	MZ_1914_05_05.txt_1.xml	1914	1910	mkhz.marburger	Die Arbeitslosenfürsorge.	Undefined	no	Reportage	no	no	third	undef
rwk1_mkhz_20573-short.tsv	mars	MZ_1914_05_05.txt_7.xml	1914	1910	mkhz.marburger	Eineverhängnisvolle Bestimmung.	Undefined	no	Reportage	no	no	third	undef
rwk1_mkhz_20584-short.tsv	mars	MZ_1914_05_26.txt_8.xml	1914	1910	mkhz.marburger	Undefined	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_20588-1.tsv	mars	MZ_1914_08_03.txt_7.xml	1914	1910	mkhz.marburger	Verein Frauenhilfe. Die Hilfsbereitschaft der Marburger Bevölkerung Unterhaltsbeitrag für Angehörige von Mobilisierten. Maßnahmen zur Sicherung der Ernte und Wintersaaten. Der Verkauf von Mehl, Reis und Zucker. „Verlustträger gesucht“. Trauungen. Todesfälle. Ausmusterung des letzten Kadettenjahrganges. Dank von Reservisten. Radfahrer, Für arme Angehörige eingerückter Reservisten. Von der Gemeindesparkasse. Die Preissteigerung bei den Spezeristen.	Undefined	no	Nachrichten	no	no	unsure	german
