file	orig_filename	year	decade	source	title	author	fictional	text_type	narrative	cabtokens	dialect	perspective	quotes
rwk_mkhz_10015-1.tsv	MT_1884_06_10.txt_12.xml	1884	1880	mkhz.maehrisches	Proceß Stellmacher: I. Verhandlungstag.	Undefined	no	Reportage	yes	604	no	third	german
rwk_mkhz_10017-1.tsv	MT_1884_06_10.txt_3.xml	1884	1880	mkhz.maehrisches	Undefined	Undefined	no	Biographie	yes	541	no	third	undef
rwk_mkhz_10021-1.tsv	MT_1884_06_10.txt_8.xml	1884	1880	mkhz.maehrisches	Die ungarischen Wahlen.	Undefined	no	Kommentar	no	632	no	third	none
rwk_mkhz_10027-short.tsv	MT_1884_10_06.txt_14.xml	1884	1880	mkhz.maehrisches	Protokoll	Undefined	no	Nachrichten	yes	507	no	third	german
rwk_mkhz_10030-1.tsv	MT_1884_10_06.txt_3.xml	1884	1880	mkhz.maehrisches	Bild und Wort.	Groller, Baldnin	no	Reportage	no	588	no	third	german
rwk_mkhz_10036-short.tsv	MT_1884_10_06.txt_9.xml	1884	1880	mkhz.maehrisches	(Geänderte Jahrordnungder Mährisch-Schlesischen Centralbahn)(Concurs)(Verurtheilung.)	Undefined	no	Nachrichten	no	469	no	third	german
rwk_mkhz_10037-1.tsv	MT_1885_08_03.txt_1.xml	1885	1880	mkhz.maehrisches	Die Zustände in Dalmatien	Undefined	no	Kommentar	no	555	no	third	undef
rwk_mkhz_10042-short.tsv	MT_1885_08_03.txt_14.xml	1885	1880	mkhz.maehrisches	Undefined	Undefined	no	Nachrichten	no	395	no	third	german
rwk_mkhz_10070-1.tsv	MT_1886_02_22.txt_1.xml	1886	1880	mkhz.maehrisches	Oesterreichs Stellung in der Balkanfrage.	Undefined	no	Reportage	no	577	no	third	undef
rwk_mkhz_10071-short.tsv	MT_1886_02_22.txt_10.xml	1886	1880	mkhz.maehrisches	Undefined	Undefined	no	Biographie	no	484	no	third	german
rwk_mkhz_10113-short.tsv	MT_1887_02_07.txt_11.xml	1887	1880	mkhz.maehrisches	Undefined	Undefined	no	Nachrichten	no	512	no	third	german
rwk_mkhz_10135-1.tsv	MT_1888_06_14.txt_1.xml	1888	1880	mkhz.maehrisches	Fürst Bismarck und die deutsche Reaction.	Undefined	no	Nachrichten	no	567	no	third	german
rwk_mkhz_10140-short.tsv	MT_1888_06_14.txt_3.xml	1888	1880	mkhz.maehrisches	Undefined	Undefined	no	Kommentar	no	245	no	third	undef
rwk_mkhz_10146-1.tsv	MT_1888_06_14.txt_9.xml	1888	1880	mkhz.maehrisches	Maturitäts-Prüfungen. Zur Einführung der electrischen Beleuchtung im Olmützer Stadttheater. Die Liedertafel des Olmützer Männergesangvereins, Vom Männergesangverein. Die Badesaison. Nochmals Landesschulinspector Kotsmich und die „Narodui Listy.“ Aebersiedlung. Schwurgerichtssession. Militär-Concert im Englisch´schen Restaurationsgarten.	Undefined	no	Nachrichten	yes	594	no	third	german
rwk_mkhz_10150-short.tsv	MT_1888_09_05.txt_13.xml	1888	1880	mkhz.maehrisches	Gefunden. Fest in Nimlau. Die mährischen Schützen beim Kaiser-Jubiläums-Schützenfest in Wien. Bezirksrichter Pell. Besitzwechsel. Firma-Protokollirungen. Unangenehm.	Undefined	no	Nachrichten	no	460	no	third	german
rwk_mkhz_10151-short.tsv	MT_1888_09_05.txt_14.xml	1888	1880	mkhz.maehrisches	(Drei Königstöchter.)	Undefined	no	Erzähltext	yes	279	no	third	german
rwk_mkhz_10169-1.tsv	MT_1888_12_31.txt_15.xml	1888	1880	mkhz.maehrisches	Protokoll über die 51. Sitzung des Stadtverordneten-Collegiums der königl. Hauptstadt Olmütz vom 4. December 1888 unter dem Vorsitze des Herrn Bürgermeisters	Undefined	no	Nachrichten	no	705	no	third	undef
rwk_mkhz_10175-short.tsv	MT_1888_12_31.txt_5.xml	1888	1880	mkhz.maehrisches	Undefined	Undefined	no	Kommentar	no	348	no	third	german
rwk_mkhz_10189-1.tsv	MT_1889_01_21.txt_4.xml	1889	1880	mkhz.maehrisches	Der Battenberger in Wien. Wiens Rückgang. Der Schluß des tschechischen Kumpf-Landtages. Rangerhöhung des Krakauer Bischofs. Der Rücktritt des preußischen Justizministers.	Undefined	no	Nachrichten	yes	579	no	third	german
rwk_mkhz_10200-1.tsv	MT_1889_02_18.txt_16.xml	1889	1880	mkhz.maehrisches	(Unglücksfall.) (Vom Theater.) (Theaternachrichten.) (Militär-Concert.) (Maskenball.) (Regulirung der Witwen-Pensionen.) (Ball der freiwilligen Feuerwehr von Powel-Neustift) (Traurige Folgen von Kraftproben.) (Steckbrieflich verfolgt.) (Verkauf einer Dampfmühle.) (Schadenfeuer.)	Undefined	no	Nachrichten	no	558	no	third	german
rwk_mkhz_10207-short.tsv	MT_1889_02_18.txt_9.xml	1889	1880	mkhz.maehrisches	Undefined	Undefined	no	Reportage	no	499	no	third	german
rwk_mkhz_10215-short.tsv	MT_1889_07_24.txt_17.xml	1889	1880	mkhz.maehrisches	Undefined	Undefined	no	Nachrichten	yes	551	no	third	german
rwk_mkhz_10217-short.tsv	MT_1889_07_24.txt_3.xml	1889	1880	mkhz.maehrisches	Undefined	Undefined	no	Kommentar	no	265	no	third	undef
rwk_mkhz_10227-1.tsv	BZ_1896_11_11.txt_2.xml	1896	1890	mkhz.badener	Nuleeni der Sternengeist. Ein indisches Märchen.	Reichel, E.	yes	Erzähltext	yes	599	no	third	german
rwk_mkhz_10233-1.tsv	BZ_1896_11_11.txt_8.xml	1896	1890	mkhz.badener	Concurs-Ausschreibung. Auszeichnung. Deutscher Schulverein. Die Wertheim-Nähmaschinen. Die Ziehung der Großen Innsbrucker 50 Kreuzer-Lotterie	Undefined	no	Anzeige	no	542	no	third	undef
rwk_mkhz_10235-1.tsv	BZ_1896_11_25.txt_1.xml	1896	1890	mkhz.badener	Politische Uebersicht. Parlamentarische Schreckenberger.	Undefined	no	Nachrichten	yes	569	no	third	german
rwk_mkhz_10245-short.tsv	BZ_1896_12_16.txt_3.xml	1896	1890	mkhz.badener	Undefined	X.	no	Kommentar	no	338	no	third	german
rwk_mkhz_10252-short.tsv	BZ_1896_12_30.txt_1.xml	1896	1890	mkhz.badener	Undefined	Undefined	no	Anzeige	no	537	no	third	german
rwk_mkhz_10262-1.tsv	BZ_1896_12_30.txt_9.xml	1896	1890	mkhz.badener	Ein bissiger Fuchs. Verzeichniß	Undefined	no	Nachrichten	no	816	no	third	undef
rwk_mkhz_10267-1.tsv	BZ_1898_02_16.txt_1.xml	1898	1890	mkhz.badener	Zweitheilung Böhmens.	Undefined	no	Kommentar	no	575	no	third	german
rwk_mkhz_10272-1.tsv	BZ_1898_02_16.txt_5.xml	1898	1890	mkhz.badener	Undefined	Undefined	yes	Erzähltext	yes	602	no	third	german
rwk_mkhz_10287-1.tsv	BZ_1898_07_27.txt_11.xml	1898	1890	mkhz.badener	Herabsetzungderhohen Kohlentarifeder Südbahn.100.000Kronen Deutscher Schulverein.Zähne	Undefined	no	Nachrichten	yes	589	no	third	german
rwk_mkhz_10290-short.tsv	BZ_1898_07_27.txt_3.xml	1898	1890	mkhz.badener	Undefined	X.	no	Kommentar	no	320	no	third	german
rwk_mkhz_10294-1.tsv	BZ_1898_07_27.txt_8.xml	1898	1890	mkhz.badener	Mödling. Eigenbericht der„Badener Zeitung.“ Postexpedientenstelle. Geschäfts-Eröffnung. Todesfall. Deutscher Schulverein. Vom Schlossparke. Gemeinde-Ausschusssitzung.	Undefined	no	Anzeige	no	602	no	third	undef
rwk_mkhz_10343-short.tsv	MT_1892_10_24.txt_17.xml	1892	1890	mkhz.maehrisches	Die Cholerain Oesterreich.Die Cholerain Budapest.Die Cholerain Hamburg.	Undefined	no	Nachrichten	yes	373	no	third	german
rwk_mkhz_10346-1.tsv	MT_1892_10_24.txt_2.xml	1892	1890	mkhz.maehrisches	Feigling!	Geller, Oscar	yes	Erzähltext	yes	605	no	third	german
rwk_mkhz_10351-short.tsv	MT_1892_10_24.txt_7.xml	1892	1890	mkhz.maehrisches	(Zur Bürgermeisterwahl.)(Personales.)(Auszeichnung.)(Ausdem Stadtverordneten-Collegium.)	Undefined	no	Nachrichten	yes	415	no	third	undef
rwk_mkhz_10378-short.tsv	MT_1893_01_02.txt_8.xml	1893	1890	mkhz.maehrisches	(Zur Bildungeinerneuen Majorität.)(Die Trinkgelderpolitikder Polen)(Diedeutsche Militärvorlage.)	Undefined	no	Nachrichten	yes	366	no	third	german
rwk_mkhz_10379-1.tsv	MT_1893_07_24.txt_1.xml	1893	1890	mkhz.maehrisches	Kriegsminister Frh. v. Bauer†.	Undefined	no	Biographie	no	592	no	third	german
rwk_mkhz_10423-1.tsv	MT_1894_01_22.txt_6.xml	1894	1890	mkhz.maehrisches	Die Vorgänge in der letzten Sitzung des Wiener Gemeinderathes. Ein Zwischenfall im Berliner Reichstage. Die Jinanzen Italiens. Die Unruhen in Italien	Undefined	no	Nachrichten	yes	623	no	third	german
rwk_mkhz_10471-short.tsv	MT_1896_05_22.txt_20.xml	1896	1890	mkhz.maehrisches	Die Vicebürgermeisterwahlin Wien.Blutiger Zusammenstoßzwischen Arbeiternund Geudarmen.	Undefined	no	Nachrichten	yes	577	no	third	german none
rwk_mkhz_10498-1.tsv	MT_1896_12_30.txt_4.xml	1896	1890	mkhz.maehrisches	Niederösterreichischer Landtag	Undefined	no	Nachrichten	no	617	no	third	german
rwk_mkhz_10554-1.tsv	MT_1898_02_21.txt_5.xml	1898	1890	mkhz.maehrisches	Undefined	Undefined	no	Rezension	no	581	no	third	german
rwk_mkhz_10578-1.tsv	BZ_1900_01_24.txt_7.xml	1900	1900	mkhz.badener	Turnverein Baden.— Österr. Eisenbahnbeamtenverein. — Ein falsches Gerücht. — Der Nachlass einer Amerikanerin. — Die farbige Ohrfeige.	Undefined	no	Nachrichten	no	629	no	third	german
rwk_mkhz_10713-1.tsv	BZ_1908_01_15.txt_5.xml	1908	1900	mkhz.badener	Undefined	Undefined	yes	Erzähltext	yes	591	no	third	german
rwk_mkhz_10776-short.tsv	BZ_1909_07_21.txt_1.xml	1909	1900	mkhz.badener	Die politischen Machenschaften des Herrenhausmitgliedes Herrn Hermann Braß. Einer der vielen Beweise des Niederganges des Deutschtums in Oesterreich.	Undefined	no	Reportage	no	477	no	third	undef
rwk_mkhz_10885-short.tsv	CAZ_1905_11_28.txt_6.xml	1905	1900	mkhz.czernowitzer	Der Kaiser. Erdstöße. Die verwandtschaftlichen Beziehungen der englischen Königsfamilie.	Undefined	no	Nachrichten	no	372	no	third	none
rwk_mkhz_11021-1.tsv	BZ_1916_06_21.txt_2.xml	1916	1910	mkhz.badener	—Fronleichnamsfest.—Personalnachricht.—Ein ehrendes Wort.—Vom Badener Kurorchester.—Kunstverein in Baden.—Wohltätigkeitsvorstellung.—Großes Kriegsfürsorge-Parkfest in Baden.—K.k. Gesellschaft vom weißen Kreuze.—Der Plan der neuen Roten Kreuz Lose.—Zur Mehlversorgung der Stadt Baden.—Mädchen-Lyzeum.—Herzliche Bitte der„Kinderfürsorge“.—Zur Mehlabgabe.—Vom Konsumentenverein.—Die Reichsorganisation der Hausfrauen Oesterreichs—Trabrennen in Baden.—Postverkehr mit Griechenland.	Undefined	no	Nachrichten	yes	558	no	third	german
rwk_mkhz_11025-1.tsv	BZ_1916_08_16.txt_1.xml	1916	1910	mkhz.badener	Die Erörterung über die Friedensziele in Deutschland.	Undefined	no	Kommentar	no	602	no	third	german
rwk_mkhz_11030-1.tsv	BZ_1916_08_30.txt_3.xml	1916	1910	mkhz.badener	Undefined	Dr. B.	no	Reportage	no	582	no	third	german
rwk_mkhz_11030-2.tsv	BZ_1916_08_30.txt_3.xml	1916	1910	mkhz.badener	Undefined	Dr. B.	no	Kommentar	no	589	no	third	german
rwk_mkhz_11031-1.tsv	BZ_1916_08_30.txt_5.xml	1916	1910	mkhz.badener	— Militärische Auszeichnung. — Heldentod. — Stadtbaumeister Franz Xaver Schmidt†. — Todesfall. — Unterrichtsminister Dr. v. Hussarekinder Kunstausstellung. — Karl Probst in seinem Badener Atelier. — Kurliste. — Spende. — Parkfest zum Benefiz der Musikdirektoren. — Versammlung.— Ankunft von Verwundeten. — Auskünfte über den Aufenthalt verwundeter, kranker oder vermißter Militärpersonen. — Außerordentliche Staatslotterie für Kriegsfürsorgezwecke. — Eröffnung des beh.konz. Kindergartens. — Unfälle. — Die Reichsorganisation der Hausfrauen Oesterreichs	A. K.	no	Nachrichten	no	600	no	third	german
rwk_mkhz_11032-short.tsv	BZ_1916_08_30.txt_7.xml	1916	1910	mkhz.badener	Arena in Baden. Spielplan der Arena.	Calliano, Gustav 	no	Anzeige	no	491	no	third	german
rwk_mkhz_11034-1.tsv	BZ_1916_09_20.txt_1.xml	1916	1910	mkhz.badener	Politische Debatten in Ungarn	Undefined	no	Nachrichten	no	604	no	third	german
rwk_mkhz_11035-short.tsv	BZ_1916_09_20.txt_2.xml	1916	1910	mkhz.badener	—Auszeichnug.—Bezirkshauptmann Freiherrvon Czekelius†.—Todesfälle.—Konzertzu Gunstendes Roten Kreuzes.	Undefined	no	Nachrichten	yes	399	no	third	undef
rwk_mkhz_11036-1.tsv	BZ_1916_09_20.txt_4.xml	1916	1910	mkhz.badener	—Altwiener Dosenstücke.—Vom Badener Kurorchester.—40 Jahre treuer Dienste.—Was auf den Tisch kommen darf.—Die schnellsten Züge Deutschlands.—Generalversammlung.—Erhöhung der Rechnungsstempel.—Briefpostverkehr nach Griechenland.—Die Reichsorganisation der Hausfrauen Oesterreichs	A.K.	no	Rezension	no	602	no	third	german
rwk_mkhz_11037-1.tsv	BZ_1916_09_20.txt_6.xml	1916	1910	mkhz.badener	Berndorf. Heiligenkrenz. Mödling. Vöslan.	Undefined	no	Nachrichten	yes	568	no	third	german
rwk_mkhz_11037-2.tsv	BZ_1916_09_20.txt_6.xml	1916	1910	mkhz.badener	Berndorf. Heiligenkrenz. Mödling. Vöslan.	Undefined	no	Nachrichten	yes	616	no	third	german
rwk_mkhz_11060-1.tsv	CAZ_1910_11_04.txt_13.xml	1910	1910	mkhz.czernowitzer	Schwurgericht.	Undefined	no	Nachrichten	yes	548	no	third	german
rwk_mkhz_11069-short.tsv	CAZ_1910_11_04.txt_8.xml	1910	1910	mkhz.czernowitzer	Schiffsuntergang. Arbeiterbewegung. Kleine Rundschau.	Undefined	no	Nachrichten	yes	298	no	third	german
rwk_mkhz_11087-1.tsv	CAZ_1911_06_07.txt_2.xml	1911	1910	mkhz.czernowitzer	Die Verwaltungsreform.	Undefined	no	Kommentar	no	574	no	third	german
rwk_mkhz_11094-1.tsv	CAZ_1911_08_22.txt_11.xml	1911	1910	mkhz.czernowitzer	Personalnachricht. Der Nachfolger Prof. Dr. Friedwagners. Von der Staatsanwaltschaft. Gerichtliches. Militärisches. Aus dem Magistrate. Todesfall. Die Offiziere des 22. Landwehrinfanterieregimentes beim Korpsoffiziersbestschießen in Lemberg. Zur Meuterei im Garnisonsgefängnisse. Von der Volksküche. Bahnverkehr Karlsberg—Putna. Holzlieferungsausschreibung.	Undefined	no	Nachrichten	yes	619	no	third	german
rwk_mkhz_11095-short.tsv	CAZ_1911_08_22.txt_13.xml	1911	1910	mkhz.czernowitzer	Geschworenenauslosung.	Undefined	no	Nachrichten	yes	357	no	third	undef
rwk_mkhz_11096-short.tsv	CAZ_1911_08_22.txt_14.xml	1911	1910	mkhz.czernowitzer	Von der Frucht-und Produktenbörse. Verkauf von Spiritus in Galizien und der Bukowina. Fünftägige Lagergeldfreiheit für Zuckerrüben bei der Aufgabe.	Undefined	no	Nachrichten	yes	310	no	third	undef
rwk_mkhz_11103-short.tsv	CAZ_1911_08_22.txt_5.xml	1911	1910	mkhz.czernowitzer	Dasdeutsch-russische Abkommenperfekt.Der Stillstandinden Marokko-verhandlungen.	Undefined	no	Nachrichten	yes	561	no	third	german
rwk_mkhz_11107-short.tsv	CAZ_1911_10_24.txt_10.xml	1911	1910	mkhz.czernowitzer	Kammermusikabend. Repertoir des Stadttheaters. Konzertanzeiger.	Undefined	no	Nachrichten	yes	378	no	third	german
rwk_mkhz_11110-short.tsv	CAZ_1911_10_24.txt_13.xml	1911	1910	mkhz.czernowitzer	Wiener Börse. Telegr. Handelsbericht vom 21. Oktober 1911. Essekten-und Wechselkurse der Wiener Börse Amtlicher Kurs-und Marktbericht der Czernowitzer Frucht-und Produktenbörse.	Undefined	no	Nachrichten	yes	286	no	third	german
rwk_mkhz_11119-short.tsv	CAZ_1912_01_23.txt_14.xml	1912	1910	mkhz.czernowitzer	Wiener Börse. Wiener Bank-Verein, Filiale Czernowitz. Telegraphischer Kursbericht. Telegr.Handelsbericht vom18. Jänner 1912. Effekten-und Wechselkurse der Wiener Börse Amtlicher Kurs-und Marktbericht der Czernowitzer Frucht-und Produktenbörse.	Undefined	no	Nachrichten	yes	492	no	third	german
rwk_mkhz_11131-1.tsv	CAZ_1912_06_04.txt_2.xml	1912	1910	mkhz.czernowitzer	Schlechtes Wetter.	W.A.	no	Kommentar	no	570	no	third	german
rwk_mkhz_11144-1.tsv	CAZ_1912_07_02.txt_6.xml	1912	1910	mkhz.czernowitzer	Die Abreise der rumänischen Königin aus Constantza. Aviatik. Die Wiener Flugwoche. Das Mißgeschick Zeppelins. KB. Jean Jacques Rouffeau. KB. Streik. KB. Kleine Rundschau.	Undefined	no	Nachrichten	yes	629	no	third	german
rwk_mkhz_11168-1.tsv	CAZ_1912_08_14.txt_4.xml	1912	1910	mkhz.czernowitzer	Zigeunerstreiche.	Undefined	no	Reportage	yes	568	no	third	german
rwk_mkhz_11182-1.tsv	CAZ_1913_01_20.txt_3.xml	1913	1910	mkhz.czernowitzer	Die Antwort der Pforte. Keine kategorische Ablehnung. — Eine Basis zu weiteren Verhandlungen. KB. Ein Ultimatum des Balkanbundes mit russischer Assistenz? Rußland und die Grenzen Albaniens. Zum letzten Seekampf. Keine vorzügliche Haltung der griechischen Truppen. Fahnenflucht und Gehorsamverweigerung. Rumänien und Bulgarien. Take Jonescu’s Aeußerungen. — Unbestimmte Aussichten der Verhandlungen. Stürgkh und Georgi in Audienz. Die Gesamtstärke des deutschen Heeres. Mord- und Selbstmordversuch. Zusammenstoß von Straßenbahn und Omnibus.	Undefined	no	Nachrichten	yes	649	no	third	german none
rwk_mkhz_128-1.tsv	nn_arbeitgeber1046_1877.txt_2.xml	1877	1870	mkhz.arbeitgeber	Neue Erfindungen. Patentliste. Amerika.	Undefined	no	Nachrichten	yes	616	no	third	german
rwk_mkhz_1374-short.tsv	nn_bayerische046_1850.txt_3.xml	1850	1850	mkhz.bayerische	Schwurgerichtsverhandlungen.	Undefined	no	Kommentar	yes	335	no	third	undef
rwk_mkhz_140-1.tsv	nn_arbeitgeber1050_1877.txt_2.xml	1877	1870	mkhz.arbeitgeber	Die Betheiligung der Arbeiter am Gewinn. Neue Erfindungen. Verschiedenes. Patentliste.	Undefined	no	Nachrichten	no	565	no	third	undef
rwk_mkhz_1436-1.tsv	nn_bayerische090_1850.txt_2.xml	1850	1850	mkhz.bayerische	Landtagsverhandlungen. Deutschland. Italien.	Undefined	no	Kommentar	no	578	no	third	undef
rwk_mkhz_1458-1.tsv	nn_bayerische116_1850.txt_2.xml	1850	1850	mkhz.bayerische	Die Krise im Kanton Bern. Landtagsverhandlungen. Deutschland. Dänemark. Frankreich.	Undefined	no	Reportage	no	627	no	third	undef
rwk_mkhz_1536-1.tsv	nn_bayerische141_1850.txt_2.xml	1850	1850	mkhz.bayerische	Landtagsverhandlungen. Deutschland. England.	Undefined	no	Reportage	yes	642	no	third	german
rwk_mkhz_154-1.tsv	nn_arbeitgeber1059_1877.txt_1.xml	1877	1870	mkhz.arbeitgeber	Das 2000 jähr. Jubiläum der Papierfabrikation. I. Neue Erfindungen. Patentliste.	Undefined	no	Nachrichten	no	653	no	third	german none
rwk_mkhz_1640-1.tsv	nn_bayerische208_1850.txt_3.xml	1850	1850	mkhz.bayerische	Undefined	Undefined	no	Kommentar	no	569	no	third	german
rwk_mkhz_1710-1.tsv	nn_bayerische230_1850.txt_2.xml	1850	1850	mkhz.bayerische	Kurfürstenthum Hessen. ( Fortsetzung. ) Louis Philipp. Die Ereignisse in Kurhessen. Schleswig-holsteinische Angelegenheiten. Deutschland. Italien. Portugal.	Undefined	no	Kommentar	no	636	no	third	none
rwk_mkhz_178-1.tsv	nn_augsburg49_1871.txt_3.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Nachrichten	yes	598	no	third	none
rwk_mkhz_182-1.tsv	nn_augsburg61_1871.txt_2.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Nachrichten	yes	595	no	third	german
rwk_mkhz_1832-short.tsv	nn_bayerische270_1850.txt_3.xml	1850	1850	mkhz.bayerische	Vermischte Nachrichten.	Undefined	no	Kommentar	no	499	no	third	german
rwk_mkhz_20003-1.tsv	SGV_1883_06_02.txt_3.xml	1883	1880	mkhz.stgaller	—Regierungsraths-Verhandlungen.—Stickerei.—Tieferlegung des Bodensees.—Rorschach.—Grub.—Oberhelfenschwil.	Undefined	no	Nachrichten	no	632	no	third	none
rwk_mkhz_20013-short.tsv	SGV_1885_12_02.txt_7.xml	1885	1880	mkhz.stgaller	Der Krieg im Balkan.—Sofia, 28. Nov.—Belgrad, 30. Nov.	Undefined	no	Nachrichten	no	326	no	third	german
rwk_mkhz_20020-1.tsv	SGV_1885_12_24.txt_9.xml	1885	1880	mkhz.stgaller	Oesterreich. Serbien. Amerika.	Undefined	no	Unsure	yes	624	no	third	german
rwk_mkhz_20022-short.tsv	SGV_1886_03_03.txt_2.xml	1886	1880	mkhz.stgaller	—„Schweizerisch-Polen.“—Viehversicherung.—Der Kapitalismus	Undefined	no	Kommentar	no	317	no	third	german
rwk_mkhz_20024-short.tsv	SGV_1886_03_03.txt_4.xml	1886	1880	mkhz.stgaller	Luzern. Uri. Schwyz. Zug. Solothurn. Basel. Schaffhausen. Graubündeu. Tessin. Waadt.	Undefined	no	Nachrichten	no	488	no	third	undef
rwk_mkhz_20036-short.tsv	SGV_1886_03_24.txt_9.xml	1886	1880	mkhz.stgaller	—Mittel gegen den widerlichen Geruch des Stockfisches.—Vom Tode überrascht.—Die geküßte Prinzessin.—Schreckensthat eines Blödsinnigen.	Undefined	no	Nachrichten	no	467	no	third	german
rwk_mkhz_20038-short.tsv	SGV_1887_02_02.txt_2.xml	1887	1880	mkhz.stgaller	—Hebung des Zuchtstierwesens.—Lütisburg.—Bollingen.	Undefined	no	Nachrichten	no	384	no	third	german
rwk_mkhz_20044-1.tsv	SGV_1887_04_02.txt_3.xml	1887	1880	mkhz.stgaller	Undefined	Undefined	no	Nachrichten	no	588	no	third	german
rwk_mkhz_20049-1.tsv	SGV_1888_01_14.txt_3.xml	1888	1880	mkhz.stgaller	—Holländische Kriegsdienste.—Landsturm.	Undefined	no	Nachrichten	no	597	no	third	german
rwk_mkhz_20056-1.tsv	SGV_1889_01_09.txt_5.xml	1889	1880	mkhz.stgaller	Undefined	Undefined	no	Nachrichten	yes	642	no	third	undef
rwk_mkhz_20068-1.tsv	SGV_1894_01_24.txt_3.xml	1884	1880	mkhz.stgaller	— St.Gallen. — Wallenseestraße. — Wallenstadt. — Von der Linth. — Ergebnis der Zivilstandsregister St. Gallenkappel. — Goldingen. — Eschenbach. — Uznach.	Undefined	no	Nachrichten	no	620	no	third	german
rwk_mkhz_20076-1.tsv	SGV_1890_01_11.txt_4.xml	1890	1890	mkhz.stgaller	Zürich.Bern.Luzern.Schwyz.Nidwalden.Aargau.Thurgan.Baselland.	Undefined	no	Nachrichten	no	598	no	third	german
rwk_mkhz_20081-short.tsv	SGV_1890_07_02.txt_4.xml	1890	1890	mkhz.stgaller	—Rheindurchstich.—*Wittenbach.	Undefined	no	Nachrichten	no	251	no	third	german
rwk_mkhz_20082-1.tsv	SGV_1890_07_02.txt_5.xml	1890	1890	mkhz.stgaller	Zürich. Uri. Schwyz. Glarns. Graubünden. Tessiu.	Undefined	no	Nachrichten	no	589	no	third	german
rwk_mkhz_20084-short.tsv	SGV_1890_07_02.txt_7.xml	1890	1890	mkhz.stgaller	—Der ehrliche Finder.	Undefined	no	Nachrichten	no	387	no	third	dash
rwk_mkhz_20090-short.tsv	SGV_1891_01_14.txt_5.xml	1891	1890	mkhz.stgaller	Deutsches Reich. Frankreich. Oesterreich-Ungarn. Italien. Spanien. Türkei.	Undefined	no	Nachrichten	no	455	no	third	german
rwk_mkhz_20094-1.tsv	SGV_1891_05_02.txt_3.xml	1891	1890	mkhz.stgaller	Bern. Schwyz. Obwalden. Glarus. Freiburg. Solothurn. Graubünden. Aargan.	Undefined	no	Nachrichten	no	578	no	third	german
rwk_mkhz_20096-short.tsv	SGV_1891_05_02.txt_5.xml	1891	1890	mkhz.stgaller	— Viehmärkte. — Opfer der Frühlingsgewitter.	Undefined	no	Nachrichten	no	393	no	third	undef
rwk_mkhz_20107-short.tsv	SGV_1892_06_08.txt_7.xml	1892	1890	mkhz.stgaller	Oesterreich-Ungarn. Rußland.	Undefined	no	Nachrichten	yes	360	no	third	german
rwk_mkhz_20112-1.tsv	SGV_1892_08_03.txt_5.xml	1892	1890	mkhz.stgaller	Zweites offenes Wort an den leitenden Ausschuß der konservativen Partei des Kantons St.Gallen.(Schluß.)	Undefined	no	Kommentar	no	598	no	third	german
rwk_mkhz_20137-1.tsv	SGV_1894_07_04.txt_2.xml	1894	1890	mkhz.stgaller	Die Zollinitiative vor dem Ständerat. Unerhörte freimaurerische Gräuel.	Undefined	no	Reportage	yes	600	no	third	german
rwk_mkhz_20154-1.tsv	SGV_1896_06_03.txt_4.xml	1896	1890	mkhz.stgaller	Bundesrat.—Internationale Taubstummenkonferenz.	Undefined	no	Nachrichten	no	624	no	third	undef
rwk_mkhz_20156-1.tsv	SGV_1896_06_03.txt_6.xml	1896	1890	mkhz.stgaller	Zürich. Bern. Luzern. Glarus. Graubünden. Schaffhausen. Waadt. Wallis. Genf.	Undefined	no	Nachrichten	yes	584	no	third	undef
rwk_mkhz_20165-short.tsv	SGV_1897_08_04.txt_8.xml	1897	1890	mkhz.stgaller	Kalender-Litteratur	Lampert, U. Dr. jur.	no	Nachrichten	no	305	no	third	german
rwk_mkhz_20186-1.tsv	MZ_1900_05_15.txt_6.xml	1900	1900	mkhz.marburger	Undefined	Undefined	yes	Erzähltext	yes	621	no	third	german
rwk_mkhz_20296-1.tsv	MZ_1905_02_11.txt_8.xml	1905	1900	mkhz.marburger	Familienabend des deutschen Turnvereines. Leichenbegängnis des Altbürgermeisters Strafella. Der Pettauer Gemeinderat.	Undefined	no	Nachrichten	no	566	no	third	undef
rwk_mkhz_20433-1.tsv	SGV_1900_01_06.txt_6.xml	1900	1900	mkhz.stgaller	Undefined	Undefined	no	Nachrichten	no	610	no	third	german
rwk_mkhz_20442-short.tsv	MZ_1910_01_11.txt_9.xml	1910	1910	mkhz.marburger	Undefined	Undefined	no	Rezension	no	547	no	third	undef
rwk_mkhz_20480-short.tsv	MZ_1911_10_10.txt_11.xml	1911	1910	mkhz.marburger	Schaubühne.	Undefined	no	Rezension	no	289	no	third	german
rwk_mkhz_20485-1.tsv	MZ_1911_10_10.txt_5.xml	1911	1910	mkhz.marburger	Undefined	Undefined	yes	Erzähltext	yes	628	no	third	german none
rwk_mkhz_20490-1.tsv	MZ_1912_05_14.txt_1.xml	1912	1910	mkhz.marburger	Was opfern unsere Gegner für ihre nationalen Grenzschulen?	Undefined	no	Reportage	no	562	no	third	undef
rwk_mkhz_20496-1.tsv	MZ_1912_05_14.txt_5.xml	1912	1910	mkhz.marburger	Undefined	Undefined	yes	Erzähltext	yes	600	no	third	german
